id,normalizacion,protocolo,pliegue,indice_pliegue,modelo,semilla,accuracy,balanced_accuracy,f1_macro,accuracy_espejado,accuracy_val,n_train,n_val,n_test,tiempo_entrenamiento_s,tiempo_prediccion_test_s,epocas,mejor_epoca,dispositivo
38,ninguna,lopo,p5,4,cnn_baseline,0,0.817717206132879,0.8170744902205577,0.8099756507713446,0.879045996592845,0.9690140845070423,1989,355,587,66.43431089998921,0.006372899981215596,53.0,33.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
39,ninguna,lopo,p5,4,mlp,0,0.8568994889267462,0.8554880263307231,0.8489443681682595,0.8824531516183987,0.9661971830985916,1989,355,587,128.6466034000041,0.004179899988230318,117.0,97.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
40,ninguna,lopo,p5,4,svm,0,0.768313458262351,0.7665000189157493,0.7476147985828129,0.7001703577512777,0.9408450704225352,1989,355,587,0.9637101000407711,0.04522119998000562,,,cpu
41,ninguna,lopo,p5,4,random_forest,0,0.6899488926746167,0.6911653993114668,0.6690600109954948,0.6729131175468483,0.9126760563380282,1989,355,587,3.130170599964913,0.02727949997643009,,,cpu
42,ninguna,lopo,p5,4,knn,0,0.5229982964224872,0.5252126130216017,0.4997038668766188,0.5127768313458262,0.8394366197183099,1989,355,587,0.0033796000061556697,0.19044470001244918,,,cpu
43,ninguna,lopo,p5,4,logreg,0,0.8756388415672913,0.874969167328718,0.8727692917050596,0.8926746166950597,0.923943661971831,1989,355,587,0.1746224999660626,0.001380500034429133,,,cpu
44,ninguna,lopo,p1,0,cnn_baseline,1,0.8793706293706294,0.8788271411342156,0.8798572983720017,0.8706293706293706,0.9131652661064426,2002,357,572,38.9359165999922,0.0064356999937444925,31.0,11.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
45,ninguna,lopo,p1,0,mlp,1,0.8409090909090909,0.8396718076438886,0.8398874691696442,0.8461538461538461,0.9523809523809523,2002,357,572,111.45404489996145,0.0038465000106953084,101.0,81.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
46,ninguna,lopo,p1,0,svm,1,0.8146853146853147,0.813823787901153,0.8112001552494174,0.8111888111888111,0.927170868347339,2002,357,572,0.9128830999834463,0.09081000002333894,,,cpu
47,ninguna,lopo,p1,0,random_forest,1,0.7762237762237763,0.7761831373809979,0.7784288365728718,0.7902097902097902,0.8991596638655462,2002,357,572,3.1157500000554137,0.025384699983987957,,,cpu
48,ninguna,lopo,p2,1,cnn_baseline,1,0.9418803418803419,0.9412200898606429,0.941077115743875,0.9299145299145299,0.940677966101695,1992,354,585,75.50363390002167,0.005043000041041523,62.0,42.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
49,ninguna,lopo,p2,1,mlp,1,0.9213675213675213,0.9203572924771081,0.9202586435299903,0.8991452991452992,0.9378531073446328,1992,354,585,133.91238950000843,0.0049637999618425965,118.0,98.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
50,ninguna,lopo,p2,1,svm,1,0.9128205128205128,0.9112176206456221,0.9109015831086432,0.8957264957264958,0.9067796610169492,1992,354,585,1.0286311999661848,0.07853740005521104,,,cpu
51,ninguna,lopo,p2,1,random_forest,1,0.882051282051282,0.8803265935908816,0.8789944955167771,0.8717948717948718,0.8728813559322034,1992,354,585,3.3040440000477247,0.03854999999748543,,,cpu
